ec5_uuid,created_at,title,1_Surveyor_Nickname,2_Map_sheet_number,3_Functional_Unit_Co,5_11_Name_of_organis,6_12_Description_of_,7_13_When_was_the_or,8_14_Do_you_regard_t,9_15_If_no_what_type,10_16_If_other_pleas,12_21_Total_number_o,13_22_Observed_or_Ve,14_23_How_many_FTEs_,15_24_Observed_or_Ve,16_25_Is_the_organis,17_26_How_many_peopl,19_31_Floor_levels_t,20_32_How_many_store,21_33_Unit_size_Inse,22_34_Square_metres_,23_35_Observed_or_Ve,24_36_Predominant_he,25_37_Premises_type_,26_38_If_other_pleas,27_39_Type_of_associ,28_310_Car_parking_S,29_311_Goods_access_,30_312_Are_these_pre,31_313_If_premises_a,32_314_When_did_the_,33_315_Is_the_premis,34_316_If_rentedleas,35_317_Will_the_leas,37_41_Is_the_localit,38_42_If_so_why_sele,39_43_If_locality_is,40_44_What_is_your_v,41_45_What_are_the_t,42_46_Where_are_the_,43_47_Where_are_the_,44_48_Is_the_organis,45_49_Does_the_organ,46_410_If_yes_where_,47_411_If_yes_when,48_412_If_yes_why,49_413_Are_the_organ,50_414_If_yes_please,51_415_Are_you_aware,52_416_If_yes_how_ha,53_417_If_other_plea,54_418_What_is_your_,56_51_Contact_willin,57_52_Name_of_contac,58_53_Contact_teleph,59_54_Contact_email_,60_55_Organisation_t,61_56_Organisation_w,62_57_Organisation_e,63_58_Street_name_eg,64_59_Street_number_,65_510_Postcode_Incl,66_511_Unit_number_i,68_61_Additional_not,69_62_Internal_photo,71_71_Would_the_acti,lat_72_72_Location,long_72_72_Location,accuracy_72_72_Location,73_73_External_photo,74_74_SIC_Code,75_75_Site_ID,76_76_Notes_on_any_o
76fa3906-122e-4d3c-8c14-5e9584ef7dfe,2019-07-19T12:42:13.990Z,"Max 15 1500001",Max,15,1500001,"Shard Car Valeting","Car wash / valeting",1995,Yes,,,5,Verified,3,Verified,yes,5,"Ground Floor",1,1500,"Square feet",Observed,4.5,"railway arch/undercroft space",,"Unit has use of operational yard","Car parking in yard","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in street used",yes,,1995,Rented/leased,,Maybe,yes,"Proximity to Central London, Near to customer base, Passing trade, Near to other businesses, Near to home, Availability of staff, lack of suitable alternative business premises, public transport, Road Infrastructure, Availability of parking",,"Possible to occupy multistorey. Needs to be ground floor","Drive through ability useful (drive through arch, separate entrance/exit)","UK excluding London","Central London",Growing,yes,"Don't know","Don't know","Rent / development (can't commit to site/invest; uncertainty about long term availability)",no,,yes,"Word of mouth",,"Lack f long term site security",Yes,Kas,07821471971,kastriotjashari@gmail.com,02079282220,,,"Southwark Bridge Road",50,"SE1 0ar",,"Interview conducted with Kas - manager. Possible follow up contact.

Would like to invest in site for more professional better presented operation but lack of guarantee from council/landlord.

Reputation based on speed of service.

Valeting/wash more future-proof than other traditional taxi/motor service business .",https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=76fa3906-122e-4d3c-8c14-5e9584ef7dfe_1563539915.jpg,yes,51.50437,-0.095799,16,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=76fa3906-122e-4d3c-8c14-5e9584ef7dfe_1563540123.jpg,45200,,
afb19b5d-2aad-4de1-b447-7c4fe67eabfb,2019-07-19T12:40:15.622Z,"Helen Quinn 21 929","Helen Quinn",21,929,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polygon updated to reflect that most of ""block"" has been demolished, but this residential piece has remained",,,51.487797,-0.09744,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=afb19b5d-2aad-4de1-b447-7c4fe67eabfb_1563540008.jpg,,,
88f3730f-83c7-48a8-8eb2-3a89dd68bf53,2019-07-19T12:37:09.824Z,"Helen Quinn 21 917","Helen Quinn",21,917,,Demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Demolished for resi development site (pictured)",,,51.487766,-0.097357,50,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=88f3730f-83c7-48a8-8eb2-3a89dd68bf53_1563539825.jpg,,,
def94d30-e51f-460d-a6bb-7592aa801c7a,2019-07-19T12:30:44.775Z,"Helen Quinn 21 915","Helen Quinn",21,915,,Demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Demolished for resi development site (pictured)",,,51.487844,-0.097485,6,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=def94d30-e51f-460d-a6bb-7592aa801c7a_1563539439.jpg,,,
1bdc5419-0813-4953-8091-f5a5fe2af3c4,2019-07-19T12:29:25.518Z,"Helen Quinn 21 908","Helen Quinn",21,908,,Demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Demolished for resi development site (pictured)",,,51.487814,-0.097514,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=1bdc5419-0813-4953-8091-f5a5fe2af3c4_1563539359.jpg,,,
ca6e2513-f0c7-42d4-911b-dbd56f98496a,2019-07-19T12:26:28.756Z,"Helen Quinn 21 901","Helen Quinn",21,901,,Demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Demolished as part of new resi development site (pictured)",https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=ca6e2513-f0c7-42d4-911b-dbd56f98496a_1563539139.jpg,,51.487822,-0.097472,12,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=ca6e2513-f0c7-42d4-911b-dbd56f98496a_1563539176.jpg,,,
1d4521b7-a3e4-4f5c-8fa0-0cec4da44563,2019-07-19T12:22:47.397Z,"Neil 121 121000070002",Neil,121,121000070002,Cass,"Sounds Recording",2015,Yes,,,1,Verified,1,Verified,yes,1,"Level 1",1.5,7,"Square metres",Verified,2.5,"retail/frontage unit",,"No associated yard space","Separate car parking in designated car park on site","No goods access required",yes,,2018,Rented/leased,3,Yes,yes,"Near to home",,,"Location
Size
Cost","Greater London Area","Central London",Constant,no,,,,no,,yes,"Word of mouth",,,,"Cassandra Rutledge",0779557484,Cassadrarutledge@gmail.com,,,,,,,,,,no,51.474868,-0.056388,10,,,,
12992c46-7f57-481b-bbac-12d72229a313,2019-07-19T12:01:34.660Z,"Neil 121 121000070001",Neil,121,121000070001,"Michael Taylor Ltd","Bespoke Carpentry and Fabrication",2009,Yes,,,1,Verified,1,Verified,yes,1,"Ground Floor, Level 1",1.5,112,"Square metres",Verified,5,"railway arch/undercroft space",,"No associated yard space","Separate car parking in designated car park on site","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in street used",yes,,2009,Rented/leased,3,Yes,yes,,no,,"Ability to make noise
Adaptability 
Location","South London",Southwark,Growing,no,,,,no,,yes,"Word of mouth",,"Loss of diversity with the borough",,,,,,,,,,,,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=12992c46-7f57-481b-bbac-12d72229a313_1563537673.jpg,yes,51.47496,-0.05677,10,,,,
e526a889-3ecc-4eab-8573-c4f38fd903ae,2019-07-19T10:33:03.172Z,"Rashi 42 1160",Rashi,42,1160,TechnoBiz,"Sale of mobile phone and laptop repair",,Yes,,,3,Observed,3,Observed,,,"Ground Floor",1,150,"Square metres",Observed,3.5,"retail/frontage unit",,"No associated yard space","No car parking required",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denmark Hill",22,"SE5 8RZ",,,,no,51.473603,-0.09328,10,,"33130, 47421",,
51911bfc-55f7-487b-8b5a-c07ac8a57b50,2019-07-19T09:45:53.405Z,"Rashi 27 1123",Rashi,27,1123,Mitie,"Real estate, risk system, cleaning and management services",1967,Yes,,,40,Verified,30,Verified,yes,25,"Ground Floor, Level 1",2,9000,"Square feet",Observed,5,"an industrial building with or without a yard",,"Unit has use of operational yard, Yard shared with others","Car parking in yard, Separate car parking in designated car park on site","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in yard used",yes,,,,,,no,,no,"Intensification happens. But it allows only certain businesses to coexist.","Space, parking, ease of operation","Southwark, South London, Central London, Greater London Area","Greater London Area, Southwark, South London, Central London, UK excluding London",Constant,yes,,,,yes,"More space",yes,"Word of mouth, Posters or displayed information, Information received by post or email from LB Southwark",,"Redevelopment forcing businesses to move out.",No,Greg,,,,https://www.mitie.com/services/cleaning/,info@mitie.com,"Valmar Road",,"SE5 9NW",3,"The lease ends next month so they are moving out. The entire Valmar Trading Estate is undergoing redevelopment. Maybe a hotel or residential development.",,no,51.47261,-0.094317,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=51911bfc-55f7-487b-8b5a-c07ac8a57b50_1563529550.jpg,96090,,"The entire Valmar Trading estate is undergoing redevelopment hence all the businesses have already moved out."
35d9a0d4-f82a-4dd4-866e-8c201f76f8c2,2019-07-19T09:31:10.448Z,"Rashi 43 1165",Rashi,43,1165,Scope,"Clothing, book store",1952,No,"Charity or charitable organisation",,3,Verified,3,Verified,yes,3,"Ground Floor",1,200,"Square metres",Observed,2.8,"retail/frontage unit",,"Yard shared with others","Car parking in yard","Loading from vehicles in yard used",yes,,,,,,yes,,,,,,,,,,,,,,,,,,Yes,"Dawn Suleyman",,,"020 72742392",,,"Denmark Hill",42,"SE5 8RZ",,"Although not an industrial business, Dawn - the manager lives in Camberwell and is against the developments happening in the area. The changes with the Butterfly walk, New hotel and cinema proposal have been an issue raised by some locals.",,no,51.473149,-0.093129,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=35d9a0d4-f82a-4dd4-866e-8c201f76f8c2_1563528664.jpg,,,
6a6d558f-3a8f-4383-8795-99bf87f3dc20,2019-07-19T09:05:04.798Z,"Rashi 43 1159",Rashi,43,1159,Audi,development,,,,,,,,,,,"Ground Floor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The site is under development. The shops nearby mentioned it would be taken by Audi. Previous shop- Peacock.",,no,51.472698,-0.093344,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=6a6d558f-3a8f-4383-8795-99bf87f3dc20_1563527098.jpg,,,
662fd682-c9e1-489f-9f72-4defc50b83ad,2019-07-19T08:46:04.340Z,"Rashi 42 1256",Rashi,42,1256,"Lumberjack cafe","Coffee shop",,,,,,,,,,,"Ground Floor, Basement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The place has been a coffee shop for about 4 years. There is an internal yard which is a part of the coffee shop.",,no,51.473613,-0.088289,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=662fd682-c9e1-489f-9f72-4defc50b83ad_1563525959.jpg,56102,,
3ace3580-2783-4d42-9b6f-a21b96d08876,2019-07-18T17:27:37.863Z,"Neil 108 1715",Neil,108,1715,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.458368,-0.067617,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=3ace3580-2783-4d42-9b6f-a21b96d08876_1566911824.jpg,,,
cfb976e8-3e49-4280-ae0a-fc9d65e8c815,2019-07-18T17:27:00.324Z,"Neil 108 1708",Neil,108,1708,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.458307,-0.067572,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=cfb976e8-3e49-4280-ae0a-fc9d65e8c815_1566911724.jpg,,,
3afdb221-8a76-448a-aa90-ed45466045c8,2019-07-18T17:22:28.941Z,"Neil 89 1651",Neil,89,1651,"Pit Stop Repairs","Vehicle Repairs",1969,Yes,,,4,Verified,3,Verified,yes,1,"Ground Floor, Level 1",2,150,"Square metres",Observed,3.5,"an industrial building with or without a yard",,"Yard shared with others","Car parking in yard","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in yard used",yes,,1969,Rented/leased,,,yes,"Near to customer base, Passing trade, Availability of parking",,,"Yard 
Off street parking","South London",Southwark,Constant,yes,,,,no,,no,,,,,,,,02082994995,,Pitstopchris@gmail.com,"Upland mews",9,"SE22 9EG",,,,yes,51.457708,-0.070217,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=3afdb221-8a76-448a-aa90-ed45466045c8_1566909679.jpg,,,
16eb2568-33e8-42d7-b0a6-768836130af7,2019-07-18T17:18:44.248Z,"Neil C 89 1646","Neil C",89,1646,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,51.457483,-0.070301,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=16eb2568-33e8-42d7-b0a6-768836130af7_1566909273.jpg,,,
103e85f0-dc8f-4868-b29b-7c7e152b6136,2019-07-18T17:18:05.363Z,"Neil C 89 1568","Neil C",89,1568,"Dell Autos","Vehicle Repairs & Servicing",1979,Yes,,,4,Verified,3,Verified,yes,1,"Ground Floor",1,320,"Square metres",Observed,4,"an industrial building with or without a yard",,"No associated yard space","No car parking on site","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in street used",yes,"Parking issues 
Use spaces during days when people are at works
Act as Post office for locals and neighbourhood watch",1979,Owned,,,yes,"Near to customer base, Passing trade, Road Infrastructure",yes,"More than a business to residents","Parking Ownership 
Close to customers base","UK excluding London",Southwark,Constant,no,,,,no,,yes,"Word of mouth",,"Parking restrictions CPZ will have a knock affect on businesses",Yes,Michelle,02086934573,,,,,"Handler Road",35,"SE22 9DJ",,,,yes,51.456347,-0.074031,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=103e85f0-dc8f-4868-b29b-7c7e152b6136_1566836491.jpg,,,
353ea9ed-febf-4847-ab60-8068dc304574,2019-07-18T17:17:28.118Z,"Neil C 89 1571","Neil C",89,1571,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.456979,-0.073687,5,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=353ea9ed-febf-4847-ab60-8068dc304574_1566908891.jpg,,,
841fb662-a822-40cf-bec9-2199fcbc1a31,2019-07-18T17:15:55.833Z,"Neil C 89 1552","Neil C",89,1552,,Unidentifiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.457884,-0.074663,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=841fb662-a822-40cf-bec9-2199fcbc1a31_1566836815.jpg,,,
85ae1e76-03ec-400e-95e8-18a63213b5b1,2019-07-18T17:14:08.118Z,"Neil C 88 8800001","Neil C",88,8800001,Howdens,"Joinery Supplier",1995,Yes,,,10,Verified,10,Verified,yes,10,"Ground Floor, Level 1",2,1300,"Square metres",Observed,5,"an industrial building with or without a yard",,"Yard shared with others","Car parking in yard","Level access to ground floor (e.g. items can be wheeled in), Fork lift truck used, Loading from vehicles in yard used",yes,,2013,Rented/leased,,"Don't know",yes,"Near to customer base, Passing trade",,,,"UK excluding London","South London",Growing,no,,,,yes,"More space",no,,,,,,,,02086931213,,Dulwich@howdens.com,"Goose Green Trading Estate","8 - 10","SE22 9BN",8,,,no,51.460088,-0.071932,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=85ae1e76-03ec-400e-95e8-18a63213b5b1_1566919641.jpg,,,
84820c09-9366-423e-9455-35051459282c,2019-07-18T17:36:22.386Z,"Max 16 961",Max,16,961,"Rima design","Design and communication agency",1987,Yes,,,11,Observed,,,,,,,,,,,"an office building",,"No associated yard space","No car parking on site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.rimadesign.com,,"Great Guilford Street",41-43,"SE1 0es",,"Information gathered from website",,no,51.503374,-0.09669,3,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=84820c09-9366-423e-9455-35051459282c_1563471366.jpg,82990,,
730b5283-94da-41f0-a635-3c219dd09641,2019-07-18T17:34:54.851Z,"Max 16 963",Max,16,963,,"Office block",,,,,,,,,,,"Ground Floor, Level 1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great Guilford Street",45,"SE1 0es",,,,,51.503374,-0.096648,3,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=730b5283-94da-41f0-a635-3c219dd09641_1563471283.jpg,,,"Electrical Safety First (1st floor, charity on electrical safety); Harley Haddow (GF, engineering consultancy)"
cab1db61-5874-46f8-b06f-e5861cbe5f01,2019-07-18T17:34:53.103Z,"Neil C 125 1853","Neil C",125,1853,"Rye Craft Motors","Vehicle Repairs",1928,Yes,,,2,Verified,2,Verified,yes,0,"Ground Floor",1,90,"Square metres",Observed,4,"an industrial building with or without a yard",,"No associated yard space","No car parking on site","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in street used",yes,,1982,Owned,,,yes,"Near to customer base",no,"Noise issues","Size
Location","South London","South London",Constant,no,,,,no,,no,,,,,,,,02077320030,,Ryecraftmotor@gmail.com,"Old James Street",1a,"SE15 3TS",,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=cab1db61-5874-46f8-b06f-e5861cbe5f01_1566311989.jpg,yes,51.464134,-0.062235,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=cab1db61-5874-46f8-b06f-e5861cbe5f01_1566312017.jpg,,,
bf3cffef-5169-4fc3-9881-1738a09a9d7c,2019-07-18T17:33:33.532Z,"Max 16 965",Max,16,965,E3G,"Climate charge think tank",2004,No,"Other NGO",,,,,,,,"Ground Floor, Level 1",2,,,,,"an office building",,"No associated yard space","No car parking on site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.e3g.org,,"Great Guilford Street",47,"SE1 0es",,,,,51.503383,-0.09657,8,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=bf3cffef-5169-4fc3-9881-1738a09a9d7c_1563471203.jpg,74901,,
d52ef95b-aebb-4e23-b3c4-d4800399c241,2019-07-18T17:29:49.914Z,"Neil C 109 1736","Neil C",109,1736,"Suzanne James","Caterer and Managment",2003,Yes,,,56,Verified,6,Verified,yes,46,"Ground Floor, Level 1",1.5,140,"Square metres",Observed,3,"an industrial building with or without a yard",,"No associated yard space","Separate car parking in designated car park on site","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in street used",yes,"However lack of parking causes an issue for storage of vans",2003,Rented/leased,2023,Yes,yes,"Proximity to Central London, Availability of staff, reasonable rents compared to other locations",no,"Noises from extracts","Prefect for business
Flexibleparking","South London","South London",Constant,no,,,,yes,"More space",no,,,"Parking restrictions in area adding more cost into small businesses",Yes,"Suzanne James",02086936331,Info@suzannejames.co.uk,,,,"The Old Bakery, Barry Road",11b,"SE22 0HX",,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=d52ef95b-aebb-4e23-b3c4-d4800399c241_1566307024.jpg,no,51.457847,-0.066644,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=d52ef95b-aebb-4e23-b3c4-d4800399c241_1566307219.jpg,,,
9dde77d8-0385-4b14-8fc6-bb224d55181b,2019-07-18T17:28:29.808Z,"Neil 108 17170001",Neil,108,17170001,"Audio and Interpretation Services Ltd","International Conference setup",1999,Yes,,,2,Verified,0,Verified,yes,0,"Ground Floor",1,150,"Square metres",Observed,4,"an industrial building with or without a yard",,"Yard shared with others","Car parking in yard","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in yard used",yes,,2011,Rented/leased,12,Yes,yes,"Proximity to Central London, Near to customer base",no,"Sercurity issues","Security 
size","UK excluding London","UK excluding London",Growing,yes,"South London",,"Better neighbours",yes,"More space",no,,,"Loss of business",Yes,"David Abercrombie",02086797518,Dave@aisltd.london,,www.audiointerpretations.london,,,,,7,,,no,51.458772,-0.067205,10,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=9dde77d8-0385-4b14-8fc6-bb224d55181b_1566299841.jpg,,,
7ab42054-6d85-4aec-8efe-d363d80fa0f2,2019-07-18T17:28:17.227Z,"Max 16 951",Max,16,951,"The Goodlife Centre","Practical learning courses/workshops",2010,Yes,,,3,Verified,1,Verified,yes,2,"Ground Floor, Level 1",2,3500,"Square feet",Verified,3.5,"an industrial building with or without a yard",,"No associated yard space","No car parking on site","Pump truck, Loading from vehicles in street used",yes,,2015,Rented/leased,144,Yes,yes,"Proximity to Central London, Near to customer base, Near to home, Availability of staff, reasonable rents compared to other locations, lack of suitable alternative business premises, public transport, Road Infrastructure, Local amenities",no,"Not possible - noise of activities","Location; adaptability of building; cost","Central London","Greater London Area",Growing,,,,,,,,,,"Loosing lease, rise in rents (favourable rents for location due to unsuitability of building for other purposes)",Yes,"Alison Winfield",07818055040,,02077607613,www.thegoodlifecentre.co.uk,info@thegoodlifecentre.co.uk,"Great Guilford Street",49/55,"SE1 0es",,"Interview conducted with Alison. Possible follow up interview contact.

Renovated 1950s cardboard box factory, workshop/studio spaces created inside.

Runs wife range of practical making/fixing courses.

Freelance tutors run workshops",https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=7ab42054-6d85-4aec-8efe-d363d80fa0f2_1566684237.jpg,,51.503167,-0.096774,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=7ab42054-6d85-4aec-8efe-d363d80fa0f2_1563470892.jpg,85520,,
88ba61aa-22e1-4764-81d8-a0d0ec6d7a15,2019-07-18T16:22:32.962Z,"Max 16 904",Max,16,904,"Mint Street adventure playground","Adventure playground",1971,No,"Community organisation",,,,,,,,"Ground Floor, Level 1, Level 2",3,320,"Square metres",Verified,6,Other,"Purpose built children's play building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02074033747,,,"Mint Street",,"SE1 1qp",,"Refurbished with new building opened 2018. £2.5mill.

Council run community organisation",,,51.502118,-0.096359,7,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=88ba61aa-22e1-4764-81d8-a0d0ec6d7a15_1566682407.jpg,93290,,
a501f158-5b1a-4207-9918-bba518a370da,2019-07-18T16:14:26.025Z,"Max 16 921",Max,16,921,"Listening books","Audiobook charity",1959,No,"Charity or charitable organisation",,15,Observed,11,Observed,,,"Ground Floor, Level 1, Level 2",3,400,"Square metres",Observed,2.5,"an office building",,"No associated yard space","No car parking on site",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02074031377,www.listening-books.org.uk,info@listening-books.org.uk,"Lant Street",12,"SE1 1qh",,"Information gathered from website",,no,51.501509,-0.097084,3,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=a501f158-5b1a-4207-9918-bba518a370da_1563466457.jpg,91011,,
